Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000270465.1_ASM27046v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	99.50	95.69	98.72	NC_017353.1 Staphylococcus lugdunensis N920143, complete sequence	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000270465.1_ASM27046v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030225285.1_ASM3022528v1_genomic.fna	99.84	98.62	97.78	NC_017353.1 Staphylococcus lugdunensis N920143, complete sequence	NZ_JASOVY010000010.1 Staphylococcus lugdunensis strain UMB0011 NODE_10_length_83770_cov_59.815182, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000270465.1_ASM27046v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	99.66	93.93	97.51	NC_017353.1 Staphylococcus lugdunensis N920143, complete sequence	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000270465.1_ASM27046v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427455.1_ASM2642745v1_genomic.fna	99.50	94.91	92.05	NC_017353.1 Staphylococcus lugdunensis N920143, complete sequence	NZ_CP084434.1 Staphylococcus lugdunensis strain RMLUG2 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000270465.1_ASM27046v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_001558815.2_ASM155881v2_genomic.fna	99.57	96.55	95.88	NC_017353.1 Staphylococcus lugdunensis N920143, complete sequence	NZ_CP014023.2 Staphylococcus lugdunensis strain FDAARGOS_143 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000270465.1_ASM27046v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104435.1_ASM2410443v1_genomic.fna	99.58	94.28	93.94	NC_017353.1 Staphylococcus lugdunensis N920143, complete sequence	NZ_JAHAVF010000010.1 Staphylococcus lugdunensis strain Q-058 NODE_10_length_75066_cov_107.340490, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000270465.1_ASM27046v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689605.1_ASM2268960v1_genomic.fna	99.43	94.20	96.97	NC_017353.1 Staphylococcus lugdunensis N920143, complete sequence	NZ_JALCXD010000010.1 Staphylococcus lugdunensis strain acrnd NODE_10_length_82133_cov_49.422090_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000270465.1_ASM27046v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689405.1_ASM2268940v1_genomic.fna	99.67	93.81	95.67	NC_017353.1 Staphylococcus lugdunensis N920143, complete sequence	NZ_JALCXK010000010.1 Staphylococcus lugdunensis strain acrng NODE_10_length_107171_cov_41.027779_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900478255.1_34211_E02_genomic.fna	99.39	93.72	97.65	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_LS483482.1 Staphylococcus lugdunensis strain NCTC12217 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030224835.1_ASM3022483v1_genomic.fna	99.32	92.92	96.31	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JASOVA010000010.1 Staphylococcus lugdunensis strain UMB1283 NODE_10_length_74781_cov_72.261726, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427495.1_ASM2642749v1_genomic.fna	99.18	94.37	92.16	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_CP084440.1 Staphylococcus lugdunensis strain RMLUG4 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427435.1_ASM2642743v1_genomic.fna	99.99	98.36	98.22	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_CP084480.1 Staphylococcus lugdunensis strain RMLUG1 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104475.1_ASM2410447v1_genomic.fna	99.38	92.88	96.57	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JAHAVI010000010.1 Staphylococcus lugdunensis strain K-015 NODE_10_length_108092_cov_63.810744, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104415.1_ASM2410441v1_genomic.fna	99.39	92.95	95.87	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JAHAVG010000010.1 Staphylococcus lugdunensis strain Q-046 NODE_10_length_99174_cov_62.986289, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508875.1_ASM2350887v1_genomic.fna	99.98	98.97	99.77	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_CP048713.1 Staphylococcus lugdunensis strain CGMH-SL138 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900474705.1_41236_B02_genomic.fna	99.39	94.14	97.79	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_LS483312.1 Staphylococcus lugdunensis strain NCTC7990 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427535.1_ASM2642753v1_genomic.fna	99.99	98.36	98.82	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_CP084444.1 Staphylococcus lugdunensis strain RMLUG6 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427475.1_ASM2642747v1_genomic.fna	99.97	97.52	99.52	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_CP084437.1 Staphylococcus lugdunensis strain RMLUG3 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104505.1_ASM2410450v1_genomic.fna	99.38	93.31	94.09	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JAHAVK010000010.1 Staphylococcus lugdunensis strain K-016 NODE_10_length_75066_cov_49.813969, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104455.1_ASM2410445v1_genomic.fna	99.35	92.95	93.67	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JAHAVH010000010.1 Staphylococcus lugdunensis strain Q-026 NODE_10_length_75066_cov_60.335339, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104395.1_ASM2410439v1_genomic.fna	99.32	93.42	94.23	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JAHAVE010000010.1 Staphylococcus lugdunensis strain Q-081 NODE_10_length_75066_cov_92.608161, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030225285.1_ASM3022528v1_genomic.fna	99.28	93.50	94.52	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JASOVY010000010.1 Staphylococcus lugdunensis strain UMB0011 NODE_10_length_83770_cov_59.815182, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427515.1_ASM2642751v1_genomic.fna	99.39	94.20	95.07	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_CP084443.1 Staphylococcus lugdunensis strain RMLUG5 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427455.1_ASM2642745v1_genomic.fna	99.32	93.89	92.84	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_CP084434.1 Staphylococcus lugdunensis strain RMLUG2 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104495.1_ASM2410449v1_genomic.fna	99.27	92.93	93.62	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JAHAVJ010000010.1 Staphylococcus lugdunensis strain K-060 NODE_10_length_108120_cov_52.488828, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104435.1_ASM2410443v1_genomic.fna	99.27	93.67	95.16	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JAHAVF010000010.1 Staphylococcus lugdunensis strain Q-058 NODE_10_length_75066_cov_107.340490, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104375.1_ASM2410437v1_genomic.fna	99.32	92.15	96.24	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome	NZ_JAHAVD010000010.1 Staphylococcus lugdunensis strain Q-087 NODE_10_length_84188_cov_114.534517, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689255.1_ASM2268925v1_genomic.fna	99.48	95.23	91.95	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_JALCXT010000010.1 Staphylococcus lugdunensis strain acrnt NODE_10_length_94495_cov_52.116238_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569205.1_ASM2256920v1_genomic.fna	99.51	95.68	96.10	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_JAKRKQ010000001.1 Staphylococcus lugdunensis strain D2-16 SHJJP890701, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569085.1_ASM2256908v1_genomic.fna	99.49	95.00	91.36	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_JAKRKL010000001.1 Staphylococcus lugdunensis strain D3-12 SHJJP891301, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_020882195.1_ASM2088219v1_genomic.fna	99.51	94.21	85.22	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_CP048008.1 Staphylococcus lugdunensis strain CGMH-SL118 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_009931395.1_ASM993139v1_genomic.fna	99.43	95.24	94.31	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_CP038807.1 Staphylococcus lugdunensis strain APC 3758 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_008728715.1_ASM872871v1_genomic.fna	99.48	95.31	91.17	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_CP041723.1 Staphylococcus lugdunensis strain SL29 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900474705.1_41236_B02_genomic.fna	99.43	95.25	95.14	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_LS483312.1 Staphylococcus lugdunensis strain NCTC7990 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002097035.1_ASM209703v1_genomic.fna	99.48	95.64	94.67	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_CP020764.1 Staphylococcus lugdunensis strain VISLISI_22 chromosome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427475.1_ASM2642747v1_genomic.fna	99.44	95.28	93.50	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_CP084437.1 Staphylococcus lugdunensis strain RMLUG3 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002073395.2_ASM207339v2_genomic.fna	99.51	95.71	95.89	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_CP020406.2 Staphylococcus lugdunensis strain FDAARGOS_222 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104455.1_ASM2410445v1_genomic.fna	99.48	95.59	92.62	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_JAHAVH010000010.1 Staphylococcus lugdunensis strain Q-026 NODE_10_length_75066_cov_60.335339, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000270465.1_ASM27046v1_genomic.fna	99.48	95.27	93.39	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NC_017353.1 Staphylococcus lugdunensis N920143, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	99.43	95.30	91.63	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689425.1_ASM2268942v1_genomic.fna	99.49	95.34	95.32	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_JALCXI010000010.1 Staphylococcus lugdunensis strain acrnf NODE_10_length_104618_cov_51.286653_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689285.1_ASM2268928v1_genomic.fna	99.49	95.33	95.33	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_JALCXQ010000010.1 Staphylococcus lugdunensis strain acrnh NODE_10_length_84047_cov_44.140872_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569235.1_ASM2256923v1_genomic.fna	99.43	95.14	96.07	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_JAKRKT010000001.1 Staphylococcus lugdunensis strain IVK28 SHJJP890401, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569095.1_ASM2256909v1_genomic.fna	99.37	94.75	95.83	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_JAKRKN010000001.1 Staphylococcus lugdunensis strain D4-9 SHJJP891101, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568915.1_ASM2256891v1_genomic.fna	99.51	95.57	95.52	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_JAKRKF010000001.1 Staphylococcus lugdunensis strain P5-13 SHJJP891901, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_011403135.1_ASM1140313v1_genomic.fna	99.43	95.31	90.25	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_AP021848.1 Staphylococcus lugdunensis strain JICS135 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032549705.1_ASM3254970v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_008728735.1_ASM872873v1_genomic.fna	99.51	95.79	92.90	JAWGAS010000023.1 MAG: Staphylococcus lugdunensis isolate N1_009_006G1_dasN1_009_006G1_abawaca.15 b009-d006_scaffold_102, whole genome shotgun sequence	NZ_CP041724.1 Staphylococcus lugdunensis strain SL55 chromosome, complete genome
